Size_Degree,VRR_Frequency,FRR,Luminance,Luminance_high,Luminance_low,Sensitivity,Sensitivity_high,Sensitivity_low
0.5,0.5,0.5,0.473839594256053,0.473839594256053,0.473839594256053,18.9327392774772,18.9327392774772,18.9327392774772
1,0.5,0.5,0.825111328721548,0.951031482784132,0.704641338030425,45.0747282423598,56.2858924011525,35.2155843941817
16,0.5,0.5,1.3414955777187,1.44240958408096,1.22209393231499,96.391963002341,107.970071830871,83.3155251185992
-1,0.5,0.5,1.28143970252388,1.51384177609661,0.959603974450119,89.7289782015223,116.448281915159,57.0813702007384
0.5,2,2,1.49783088943362,1.60159477036219,1.37326044029446,110.92564605785,123.176048616272,96.8404117051672
1,2,2,1.60248274850642,1.70343225979103,1.50053321789368,123.28287023711,135.642557221985,111.238789636987
16,2,2,2.62764157566201,2.78479535105863,2.46528197764909,267.171918120979,292.579670118587,241.80812223488
-1,2,2,2.07198827161349,2.26980059500952,1.9098005309087,184.258298075667,212.500058246229,162.20539727944
0.5,4,4,1.54086557035737,1.68201314025411,1.22756890108235,111.113147707809,127.437020065561,77.8711753136951
1,4,4,2.85307417837652,3.02859381500626,2.6313936175144,291.199363248311,319.697888126435,256.59849873222
16,4,4,3.63325198666002,3.82138918933885,3.39408576479194,424.986274106531,459.901780471323,382.054628266937
-1,4,4,3.25913451405164,3.42875137880262,3.09004923394778,358.565348416704,388.17480520318,329.901285315215
0.5,8,8,1.10843048890801,1.29529178038562,0.836323908896724,60.9571606075321,77.7747148519403,39.2377273559555
1,8,8,1.80106374097155,2.00673608732325,1.59244796381723,130.23627159561,154.232402077287,107.428282859804
16,8,8,1.96289649289739,2.22140801864205,1.71325610159041,148.995490812682,180.802393020571,120.443729945649
-1,8,8,3.27692523627397,4.34350841154877,2.72521900714418,332.0887185067,515.985919066847,248.907756530563
0.5,10,10,0.526805329172614,0.722736620192703,0.526805329172614,18.2507432799998,29.9263638989851,18.2507432799998
1,10,10,0.473839594256053,0.473839594256053,0.473839594256053,15.4636024472969,15.4636024472969,15.4636024472969
16,10,10,1.8220325073696,2.42273187233638,1.8220325073696,127.083160558471,198.436830672823,127.083160558471
-1,10,10,2.11795668010244,2.54796504588817,2.11795668010244,160.807946455871,214.710659843351,160.807946455871
1,12,11.9,0.473839594256053,1.21451274945767,0.473839594256053,14.8501253737527,64.7166584196611,14.8501253737527
16,12,11.9,2.74573564481876,2.92561963732975,2.53101552780516,231.764125368101,255.944963452849,204.05149243594
-1,12,11.9,2.39221553205904,2.54813974196293,2.18594848410776,186.82382380412,206.214698490382,162.251391968352
0.5,14,13.3,0.473839594256053,0.475340732645779,0.473839594256053,14.4137181867241,14.485195525842,14.4137181867241
16,14,13.3,1.21043426455003,1.35442382509939,1.01649397914188,62.4852201406091,74.4933777874159,47.5526816440585
-1,14,13.3,2.71515466117761,2.91563790172643,2.49347975312715,221.047172848518,247.099121823283,193.480607554918
0.5,16,14.9,0.473839594256053,0.555492445296518,0.473839594256053,13.930648947415,17.8630347876637,13.930648947415
16,16,14.9,2.51936748968234,2.75794396716972,2.29951721920178,190.041309392247,218.927681191363,164.752067298144
-1,16,14.9,2.25751518603369,2.42513938224535,2.09918268269241,160.070067289836,179.043086058385,142.863320878859
