Color,Luminance
0.0,0.071
1.0,395.535
0.5,86.359
0.25,19.045
0.125,4.121
0.0625,0.711
0.09375,1.726
0.109375,2.975
0.1015625,2.415
0.09765625,2.185
0.095703125,1.765
0.0966796875,2.025
