Color,Luminance
0.0,
1.0,395.223
0.5,86.489
0.25,18.886
0.125,3.827
0.1875,9.989
0.15625,6.532
0.140625,5.084
0.1328125,4.368
0.12890625,4.365
0.126953125,4.023
