Color,Luminance
0.0,
1.0,395.193
0.5,86.554
0.25,18.973
0.125,3.972
0.1875,10.172
0.15625,6.371
0.171875,8.095
0.1640625,7.291
0.16015625,6.724
0.162109375,6.701
0.1630859375,7.683
0.16259765625,6.92
