Color,Luminance
0.0,0.039
1.0,368.699
0.5,87.128
0.25,19.37
0.125,4.15
0.0625,0.827
0.09375,1.805
0.109375,2.961
0.1171875,3.569
0.12109375,3.549
0.123046875,3.611
0.1240234375,4.065
