Color,Luminance
0.0,
1.0,225.001
0.5,82.359
0.25,19.471
0.125,4.26
0.0625,0.593
0.09375,1.863
0.109375,3.201
0.1015625,2.209
0.09765625,2.137
0.095703125,1.816
0.0966796875,2.285
0.09619140625,2.465
0.095947265625,2.131
0.0958251953125,1.947
