Color,Luminance
0.0,0.021
1.0,370.879
0.5,87.711
0.25,19.508
0.125,4.023
0.0625,0.609
0.09375,1.887
0.078125,1.326
0.0703125,0.74
0.07421875,1.204
0.072265625,0.825
0.0732421875,0.996
