Color,Luminance
0.0,0.118
1.0,369.003
0.5,87.087
0.25,19.486
0.125,3.928
0.0625,0.596
0.09375,2.16
0.109375,3.266
0.1015625,2.486
0.10546875,2.712
0.107421875,2.721
0.1083984375,2.965
