Color,Luminance
0.0,
1.0,396.09
0.5,86.568
0.25,19.109
0.125,3.617
0.1875,9.922
0.15625,6.54
0.140625,4.936
0.1484375,5.648
0.15234375,6.23
0.150390625,5.733
0.1513671875,6.028
