Color,Luminance
0.0,
1.0,395.482
0.5,86.385
0.25,19.184
0.125,3.956
0.1875,9.856
0.15625,6.574
0.140625,5.217
0.1328125,4.482
0.13671875,4.599
0.138671875,4.914
