Color,Luminance
0.0,0.046
1.0,395.9
0.5,86.654
0.25,19.004
0.125,4.043
0.1875,10.12
0.15625,6.32
0.171875,8.027
0.1640625,7.406
0.16015625,6.657
0.162109375,6.806
