Color,Luminance
0.0,
1.0,228.505
0.5,46.509
0.25,9.187
0.125,1.537
0.1875,4.497
0.15625,2.619
0.140625,2.164
0.1328125,1.528
0.13671875,1.815
0.138671875,2.006
