Color,Luminance
0.0,
1.0,369.432
0.5,87.182
0.25,19.283
0.125,3.876
0.1875,10.276
0.15625,6.601
0.171875,8.302
0.1640625,7.333
0.16015625,6.761
0.162109375,6.916
