Color,Luminance
0.0,
1.0,395.62
0.5,86.529
0.25,19.173
0.125,3.883
0.1875,10.018
0.15625,6.527
0.140625,5.369
0.1328125,4.731
0.12890625,4.242
0.126953125,3.993
