Color,Luminance
0.0,0.015
1.0,397.579
0.5,87.034
0.25,19.337
0.125,4.117
0.0625,0.662
0.09375,1.881
0.078125,1.154
0.0703125,1.115
0.06640625,0.836
0.068359375,0.884
0.0693359375,0.919
