Color,Luminance
0.0,
1.0,224.067
0.5,81.716
0.25,19.25
0.125,4.117
0.1875,10.053
0.15625,6.663
0.171875,8.04
0.1640625,7.44
0.16015625,6.521
0.162109375,7.027
