Color,Luminance
0.0,0.218
1.0,395.734
0.5,86.417
0.25,18.961
0.125,4.024
0.0625,0.949
0.09375,1.762
0.109375,2.917
0.1015625,2.39
0.09765625,2.5
0.095703125,1.865
0.0966796875,1.984
