39.7162399291992,42.7865905761719,45.9290924072266,48.7609329223633,51.2731399536133,53.4601058959961,55.313606262207,56.8261642456055,57.9869384765625,58.7839660644531,59.2026672363281,59.2262191772461,58.8348083496094,58.0067520141602,56.7218627929688,54.9644393920898,52.7370986938477,50.0690002441406,47.0199584960938,43.6535263061523
41.1667404174805,44.3739166259766,47.6614685058594,50.6290130615234,53.2686996459961,55.5734252929688,57.5360870361328,59.1488342285156,60.4004516601562,61.2797241210938,61.7720718383789,61.8595504760742,61.5230941772461,60.7402725219727,59.4890289306641,57.7529144287109,55.528564453125,52.8410263061523,49.7471237182617,46.3163909912109
42.584342956543,45.9249801635742,49.3527221679688,52.4514846801758,55.2134170532227,57.6314163208008,59.6980056762695,61.4053344726562,62.742561340332,63.6980972290039,64.2569885253906,64.4020385742188,64.1126861572266,63.3672485351562,62.1421737670898,60.4187698364258,58.1914291381836,55.4799652099609,52.3385848999023,48.8405609130859
43.9739074707031,47.4442672729492,51.0080871582031,54.2343292236328,57.1143951416016,59.6411819458008,61.8075866699219,63.6050109863281,65.0229873657227,66.0495529174805,66.6697540283203,66.8660202026367,66.6181640625,65.9030075073242,64.6969985961914,62.9795761108398,60.7425155639648,58.0022659301758,54.811164855957,51.2443542480469
45.3391723632812,48.936637878418,52.633171081543,55.983528137207,58.9779891967773,61.6098251342773,63.8723068237305,65.7557144165039,67.2507019042969,68.3438110351562,69.0208358764648,69.2634582519531,69.0514907836914,68.3613815307617,67.16845703125,65.4510345458984,63.1986465454102,60.4254989624023,57.1816864013672,53.5438461303711
46.6838760375977,50.4058303833008,54.2324600219727,57.7039413452148,60.8098068237305,63.544075012207,65.8992691040039,67.8656692504883,69.4335556030273,70.590217590332,71.319953918457,71.6051940917969,71.4246292114258,70.7547073364258,69.5696334838867,67.8469772338867,65.5747756958008,62.7646179199219,59.4651031494141,55.7547378540039
48.0117568969727,51.855583190918,55.8104400634766,59.4004287719727,62.6154556274414,65.4495391845703,67.8944549560547,69.9416046142578,71.5797729492188,72.7962493896484,73.5757064819336,73.9001998901367,73.7472991943359,73.0938262939453,71.9124908447266,70.1804885864258,67.8839874267578,65.0334548950195,61.6759948730469,57.8916091918945
49.3250579833984,53.2900085449219,57.370475769043,61.0767288208008,64.3994216918945,67.3307037353516,69.8638458251953,71.9887542724609,73.6949615478516,74.9690093994141,75.7955703735352,76.1563262939453,76.0284729003906,75.3877105712891,74.2071228027344,72.4620361328125,70.1378707885742,67.2435989379883,63.8263244628906,59.9660491943359
50.6271438598633,54.7106018066406,58.9155578613281,62.7369537353516,66.1650695800781,69.1924285888672,71.8111801147461,74.0123519897461,75.7847290039062,77.1144790649414,77.9859008789062,78.3803024291992,78.2748794555664,77.6445846557617,76.4617538452148,74.7005920410156,72.3461456298828,69.405891418457,65.9261856079102,61.9892730712891
51.9191360473633,56.1207275390625,60.4483032226562,64.3833465576172,67.9157638549805,71.0373306274414,73.7409439086914,76.0168838500977,77.8535614013672,79.2371444702148,80.1519317626953,80.578483581543,80.4932479858398,79.8711776733398,78.6834869384766,76.9043807983398,74.5166625976562,71.5281829833984,67.9849243164062,63.9702529907227
53.2032775878906,57.5218811035156,61.9713287353516,66.0188980102539,69.6541213989258,72.8695220947266,75.6565017700195,78.0057144165039,79.9051971435547,81.3418655395508,82.2981491088867,82.7549819946289,82.6888122558594,82.0727233886719,80.8786773681641,79.0790100097656,76.6568984985352,73.6183242797852,70.0100173950195,65.9164657592773
54.4810638427734,58.9159317016602,63.4865036010742,67.6454772949219,71.3827590942383,74.6901245117188,77.5597229003906,79.9814605712891,81.943000793457,83.4312591552734,84.4282913208008,84.9142837524414,84.8653106689453,84.2544555664062,83.0521850585938,81.2304611206055,78.7717132568359,75.6819229125977,72.0070724487305,67.8342666625977
55.7536163330078,60.3040008544922,64.9945755004883,69.2645797729492,73.1031723022461,76.5025024414062,79.4535980224609,81.9467391967773,83.9699630737305,85.5083160400391,86.5449752807617,87.0590057373047,87.026481628418,86.4193649291992,85.2077484130859,83.3632202148438,80.8667144775391,77.7238388061523,73.9820709228516,69.7292633056641
57.0220565795898,61.6872100830078,66.4977874755859,70.8780746459961,74.8172302246094,78.3074035644531,81.3396224975586,83.9037933349609,85.9872055053711,87.5756530761719,88.6511917114258,89.192512512207,89.1753158569336,88.5711898803711,87.3491058349609,85.4802780151367,82.9448928833008,79.7485580444336,75.9387512207031,71.6051940917969
58.2867584228516,63.0666809082031,67.9961395263672,72.4863357543945,76.5260543823242,80.1063232421875,83.2192916870117,85.8537445068359,87.9973449707031,89.634765625,90.7484359741211,91.3166732788086,91.3144302368164,90.7121734619141,89.478874206543,87.5849990844727,85.0099868774414,81.7590713500977,77.8808517456055,73.4661712646484
59.5488433837891,64.4431610107422,69.4915008544922,74.0908584594727,78.2303924560547,81.9007568359375,85.0937271118164,87.7980880737305,90.0011291503906,91.6875228881836,92.8389511108398,93.4333572387695,93.4449462890625,92.8445587158203,91.5992965698242,89.6796264648438,87.0638656616211,83.7583694458008,79.8109893798828,75.314811706543
60.8086853027344,65.817024230957,70.9834976196289,75.6923904418945,79.9313659667969,83.6914520263672,86.9640502929688,89.7379455566406,92.0004272460938,93.7350463867188,94.9238586425781,95.544059753418,95.5694808959961,94.9694671630859,93.7122421264648,91.7660293579102,89.1095199584961,85.7483215332031,81.7314071655273,77.1537322998047
62.0666580200195,67.1886444091797,72.4736251831055,77.2913055419922,81.6293487548828,85.4791564941406,88.8313827514648,91.6744384765625,93.9956130981445,95.7784576416016,97.004280090332,97.649528503418,97.6884078979492,97.0891418457031,95.819206237793,93.845703125,91.1480712890625,87.7307968139648,83.6439743041992,78.9844284057617
63.3231353759766,68.5587692260742,73.9618835449219,78.8879776000977,83.3250885009766,87.2642440795898,90.6957244873047,93.6079406738281,95.9878082275391,97.8185043334961,99.0805892944336,99.7512588500977,99.802848815918,99.2043304443359,97.9209365844727,95.9205169677734,93.1810150146484,89.7072906494141,85.5505599975586,80.8091430664062
64.5784912109375,69.9277725219727,75.4482727050781,80.483154296875,85.0193328857422,89.0474624633789,92.5578231811523,95.5391998291016,97.9773864746094,99.8555603027344,101.154281616211,101.849998474121,101.91429901123,101.315406799316,100.018928527832,97.9908447265625,95.20947265625,91.6789245605469,87.4519119262695,82.6282501220703
