size,color,repeat,Y,x,y
16,0.3210006144457002,0,34.916,0.2294544240039044,2.62393497819865e-16
16,0.3210006144457002,1,34.923,0.2821,0.2931
16,0.3559335834735583,0,43.667,0.2294544240039044,2.62393497819865e-16
16,0.3559335834735583,1,43.645,0.2294544240039044,2.62393497819865e-16
16,0.3946681412529161,0,55.106,0.2294544240039044,2.62393497819865e-16
16,0.3946681412529161,1,55.124,0.2294544240039044,2.62393497819865e-16
16,0.4376179965934659,0,70.005,0.2827,0.292
16,0.4376179965934659,1,70.009,0.2294544240039044,2.62393497819865e-16
16,0.4852418802655602,0,86.91,0.2828,0.2917
16,0.4852418802655602,1,86.937,0.2294544240039044,2.62393497819865e-16
16,0.5380484445259031,0,109.421,0.2829,0.2913
16,0.5380484445259031,1,109.463,0.283,0.2912
16,0.5966016958353019,0,137.408,0.2831,0.2913
16,0.5966016958353019,1,137.527,0.2831,0.2913
16,0.6615270187932356,0,174.85,0.2839,0.2912
16,0.6615270187932356,1,175.004,0.2294544240039044,2.62393497819865e-16
16,0.7335178556285477,0,216.802,0.2838,0.2913
16,0.7335178556285477,1,217.056,0.2838,0.2913
16,0.8133431125873235,0,267.293,0.2839,0.2913
16,0.8133431125873235,1,267.583,0.2839,0.2913
16,0.901855372322704,0,324.03,0.2294544240039044,2.62393497819865e-16
16,0.901855372322704,1,324.461,0.2294544240039044,2.62393497819865e-16
16,1.0,0,394.869,0.2838,0.2904
16,1.0,1,395.57,0.2294544240039044,2.62393497819865e-16
full,0.049999999999999996,0,0.548,0.2752,0.3016
full,0.049999999999999996,1,0.543,0.2767,0.3066
full,0.05544126201879391,0,0.592,0.2718,0.2969
full,0.05544126201879391,1,0.582,0.2702,0.2945
full,0.06147467068473124,0,0.728,0.2729,0.2952
full,0.06147467068473124,1,0.731,0.2735,0.2962
full,0.06816466649902507,0,0.821,0.2778,0.2989
full,0.06816466649902507,1,0.809,0.2764,0.2961
full,0.07558270271592309,0,1.029,0.2748,0.2977
full,0.07558270271592309,1,1.026,0.2748,0.2946
full,0.08380800850724197,0,1.29,0.2767,0.2902
full,0.08380800850724197,1,1.289,0.2764,0.2891
full,0.09292843517846627,0,1.861,0.2769,0.2966
full,0.09292843517846627,1,1.861,0.2764,0.2955
full,0.10304139447451709,0,2.303,0.2774,0.2923
full,0.10304139447451709,1,2.291,0.277,0.2921
full,0.11425489899687216,0,3.025,0.2777,0.2908
full,0.11425489899687216,1,3.025,0.2776,0.2908
full,0.12668871584432848,0,3.942,0.2786,0.2918
full,0.12668871584432848,1,3.938,0.2787,0.2918
full,0.14047564579899893,0,5.24,0.2798,0.2951
full,0.14047564579899893,1,5.23,0.2792,0.2953
full,0.15576294172003172,0,6.538,0.2797,0.2939
full,0.15576294172003172,1,6.521,0.2793,0.2934
full,0.17271388129436815,0,8.273,0.2796,0.2931
full,0.17271388129436815,1,8.253,0.2796,0.2928
full,0.19150951094247873,0,10.861,0.28,0.2933
full,0.19150951094247873,1,10.855,0.2798,0.2932
full,0.21235057950506092,0,13.406,0.2805,0.2925
full,0.21235057950506092,1,13.397,0.2804,0.2922
full,0.23545968236365628,0,16.766,0.2817,0.293
full,0.23545968236365628,1,16.752,0.2816,0.293
full,0.2610836388957092,0,20.973,0.2817,0.2926
full,0.2610836388957092,1,20.956,0.2817,0.2926
full,0.2894961286567438,0,25.918,0.2823,0.2937
full,0.2894961286567438,1,25.912,0.2822,0.2936
full,0.3210006144457002,0,32.08,0.2823,0.2929
full,0.3210006144457002,1,32.084,0.2823,0.2929
full,0.3559335834735583,0,39.289,0.2825,0.2927
full,0.3559335834735583,1,39.292,0.2825,0.2927
full,0.3946681412529161,0,47.187,0.2823,0.293
full,0.3946681412529161,1,47.16,0.2822,0.2929
full,0.4376179965934659,0,54.347,0.2828,0.293
full,0.4376179965934659,1,54.351,0.2828,0.2929
full,0.4852418802655602,0,61.431,0.283,0.2927
full,0.4852418802655602,1,61.444,0.2831,0.2928
full,0.5380484445259031,0,66.5,0.2824,0.2916
full,0.5380484445259031,1,66.489,0.2824,0.2916
full,0.5966016958353019,0,76.602,0.2826,0.2919
full,0.5966016958353019,1,76.671,0.2826,0.2918
full,0.6615270187932356,0,92.701,0.2833,0.2925
full,0.6615270187932356,1,92.773,0.2833,0.2925
full,0.7335178556285477,0,115.575,0.2831,0.2916
full,0.7335178556285477,1,115.62,0.2831,0.2916
full,0.8133431125873235,0,145.079,0.2832,0.2911
full,0.8133431125873235,1,145.131,0.2832,0.2911
full,0.901855372322704,0,183.289,0.2839,0.2917
full,0.901855372322704,1,183.531,0.2838,0.2917
full,1.0,0,202.188,0.2841,0.2921
full,1.0,1,202.395,0.2841,0.2921
