Size_Degree,VRR_Frequency,Luminance,Luminance_high,Luminance_low,C_t,C_t_high,C_t_low
0.5,0.5,0.7037937744565429,0.8021879297424904,0.587729696079824,0.05104394228907459,0.0625813144835195,0.04395983887834495
1.0,0.5,0.585513265150636,1.2457886982184194,0.48369660637649353,0.0612690276599249,0.07513816005889883,0.02673734417464079
16.0,0.5,1.8060066939011905,1.925731732922492,1.6952374728095903,0.01704547486998496,0.018359512174328147,0.015807376949047987
-1.0,0.5,1.9853408639884573,2.216327067154769,1.6554146158212415,0.013355070991389188,0.016876864145679227,0.01158583971857665
0.5,2.0,1.6281601447827805,1.7407125119837614,1.400488655568052,0.019303456453851852,0.023035086638786516,0.01784371648378228
1.0,2.0,2.0256599596662,2.3511460556612374,1.8387299885047421,0.015493229284304435,0.01728002949125577,0.01309280106632989
16.0,2.0,2.303142150412445,2.387499630883205,2.2166324081024054,0.012804050088200439,0.013395127123027954,0.012272173511715487
-1.0,2.0,3.081976946751877,3.3160095917096255,2.826779031256119,0.007559019874974501,0.00845576876948268,0.0068739214680057165
0.5,4.0,1.9011051908313032,1.9993453926541245,1.7921224341586315,0.016083517590554004,0.01724248436969582,0.015155241626950408
1.0,4.0,1.317310623485236,1.6930528641002467,1.1224120151882486,0.02512192572867128,0.03002999802021449,0.01896203313769195
16.0,4.0,2.9358253370705607,3.573402391981365,2.707133485973983,0.00961272680343014,0.01058010710912698,0.007616855728419748
-1.0,4.0,2.321221406307813,2.4657597447000374,2.148752863025397,0.010913516989412933,0.012058744490340353,0.010093079441032542
0.5,8.0,2.2673749370841416,2.3892830492467416,2.117292093677274,0.013061653062468209,0.014163253174135639,0.012276704378771337
1.0,8.0,2.890514689525917,3.0995240434330693,2.695274596651874,0.010361760118052926,0.01121675904669929,0.00957261204139868
16.0,8.0,3.311836329419997,3.5537974942018904,2.2526354800587693,0.00833475182553902,0.013143170368208511,0.007666685883814201
-1.0,8.0,2.922950072456324,3.1003179059056216,2.767648432682441,0.008096791829850505,0.008690689689396161,0.0075010427881961415
