1.67307536856838
0.265328780340484
0.267551350144257
111218.924428437
111218.924428437
111218.924428437
111218.924428437
12059.56337
12059.5633744121
12059.5633797981
137582.1333957
137582.133397268
137582.133398083
137582.1334
137582.1334
137582.13340344
