Color,Luminance
0.0,0.043
1.0,365.057
0.5,86.353
0.25,18.815
0.125,3.688
0.0625,0.727
0.09375,1.69
0.109375,3.034
0.1015625,2.285
0.09765625,2.155
0.095703125,1.689
0.0966796875,2.11
0.09619140625,2.058
